date,unit,grade,price,price_per_kg
2017-04-17,10  키로상자,중,21162,2116.2
2017-04-17,10  키로상자,특,38936,3893.6
2017-04-17,10  키로상자,하,12592,1259.2
2017-04-18,10  키로상자,상,30130,3013.0
2017-04-18,10  키로상자,중,22465,2246.5
2017-04-18,10  키로상자,특,38000,3800.0
2017-04-18,10  키로상자,하,13319,1331.9
2017-04-19,10  키로상자,상,27789,2778.9
2017-04-19,10  키로상자,중,18806,1880.6
2017-04-19,10  키로상자,특,32886,3288.6
2017-04-19,10  키로상자,하,12692,1269.2
2017-04-20,10  키로상자,상,23253,2325.3
2017-04-20,10  키로상자,중,19818,1981.8
2017-04-20,10  키로상자,특,26393,2639.3
2017-04-20,10  키로상자,하,13318,1331.8
2017-04-21,10  키로상자,상,29058,2905.8
2017-04-21,10  키로상자,중,15979,1597.9
2017-04-21,10  키로상자,특,46910,4691.0
2017-04-21,10  키로상자,하,9556,955.6
2017-04-22,10  키로상자,상,19144,1914.4
2017-04-22,10  키로상자,중,12507,1250.7
2017-04-22,10  키로상자,특,24222,2422.2
2017-04-22,10  키로상자,하,8674,867.4
2017-04-24,10  키로상자,상,33449,3344.9
2017-04-24,10  키로상자,중,22415,2241.5
2017-04-24,10  키로상자,특,43000,4300.0
2017-04-24,10  키로상자,하,19671,1967.1
2017-04-25,10  키로상자,상,39345,3934.5
2017-04-25,10  키로상자,중,26838,2683.8
2017-04-25,10  키로상자,특,54745,5474.5
2017-04-25,10  키로상자,하,20480,2048.0
2017-04-26,10  키로상자,상,30321,3032.1
2017-04-26,10  키로상자,중,23028,2302.8
2017-04-26,10  키로상자,특,34000,3400.0
2017-04-26,10  키로상자,하,14142,1414.2
2017-04-27,10  키로상자,상,38077,3807.7
2017-04-27,10  키로상자,중,23793,2379.3
2017-04-27,10  키로상자,특,45000,4500.0
2017-04-27,10  키로상자,하,14162,1416.2
2017-04-28,10  키로상자,상,37771,3777.1
2017-04-28,10  키로상자,중,26210,2621.0
2017-04-28,10  키로상자,특,46597,4659.7
2017-04-28,10  키로상자,하,16679,1667.9
2017-04-29,10  키로상자,상,37771,3777.1
